,Symbol 1,Symbol 2,Count
0,BTC,TUSD,232
0,CAKE,MOB,232
0,KLAY,MX,232
0,NFT,WOO,231
0,AKT,RSR,231
0,TRX,USTC,231
0,FLOKI,XMR,231
0,KLAY,USTC,231
0,IOTX,XMR,231
0,PYR,STG,231
0,GLM,MX,231
0,BCH,MOB,231
0,AXL,XNO,231
0,EGLD,ELF,231
0,BAT,XMR,231
0,CSPR,STPT,231
0,MX,RVN,231
0,AXS,BLUR,231
0,DAO,XTZ,231
0,DAO,MC,231
0,CSPR,STX,231
0,ANT,MC,231
0,TRX,XCH,231
0,ANT,BSV,231
0,AKT,THETA,231
0,ASTR,BLUR,231
0,AKT,DGB,231
0,NEAR,XMR,231
0,SHIB,XMR,231
0,FLOKI,TOMO,231
0,ELF,FLOKI,231
0,FLUX,MX,231
0,NEXO,SFP,231
0,ATOM,BLUR,231
0,HIVE,MOB,231
0,LUNA,MOB,231
0,NFT,RPL,231
0,DOT,USDP,231
0,DAO,STORJ,231
0,CFX,ELF,231
0,BONE,NEXO,231
0,NFT,QNT,231
0,ANT,LTC,231
0,QNT,USDP,231
0,AAVE,RBN,231
0,AR,USDP,231
0,ILV,TON,231
0,ILV,TUSD,231
0,NEXO,XNO,231
0,DAO,T,231
0,XEM,XMR,231
0,GMX,USTC,231
0,KLAY,TON,231
0,HIVE,USTC,231
0,BLUR,BTC,231
0,XMR,ZIL,231
0,FLUX,RBN,231
0,DAO,VET,231
0,BAND,SSV,231
0,MX,SXP,231
0,ELF,JASMY,231
0,ACH,DCR,231
0,MOB,ZEN,231
0,MATIC,USDP,231
0,TUSD,WBTC,231
0,AXL,LSK,231
0,CKB,TWT,231
0,DAO,EGLD,231
0,BONE,LPT,231
0,ELF,KLAY,231
0,ASTR,HIVE,231
0,ANT,BCH,231
0,DAO,GMX,231
0,DAO,FLOKI,231
0,TON,ZEN,231
0,BONE,HT,231
0,RNDR,TRX,231
0,MASK,USDP,231
0,AXL,PUNDIX,231
0,MASK,USTC,231
0,KAVA,MKR,231
0,BLUR,SNT,231
0,AKT,NEO,231
0,AXL,GLM,231
0,BONE,BSV,231
0,BICO,BONE,231
0,T,USTC,231
0,ONT,USTC,231
0,AXL,AXS,231
0,ELF,UNI,231
0,ELF,OKB,231
0,CSPR,EGLD,231
0,MATIC,XMR,231
0,ANT,HBAR,231
0,BONE,CFX,231
0,DCR,STPT,231
0,AKT,IOST,231
0,SAND,TUSD,231
0,BLUR,PUNDIX,231
0,ANT,RPL,231
0,HBAR,MOB,231
0,LTC,USTC,231
0,BCH,DAO,231
0,BONE,BTG,231
0,AMP,BONE,231
0,KCS,MX,231
0,ANT,SC,231
0,HNT,STX,231
0,DAI,ICP,231
0,DCR,QNT,231
0,ICP,TON,231
0,MATIC,TON,231
0,MC,TON,231
0,OP,XMR,231
0,ELF,WOO,231
0,ETHW,TWT,231
0,BLUR,CELO,230
0,DOGE,USDP,230
0,AAVE,DAO,230
0,MKR,SFP,230
0,SSV,XNO,230
0,MKR,RNDR,230
0,DAO,GAL,230
0,INJ,MOB,230
0,SSV,XLM,230
0,ANT,CAKE,230
0,CKB,ELF,230
0,BLUR,MINA,230
0,DGB,MOB,230
0,MX,ZEN,230
0,ASTR,NFT,230
0,ELF,NFT,230
0,AXL,CVX,230
0,DOGE,XMR,230
0,LSK,SSV,230
0,AXL,GRT,230
0,LSK,SFP,230
0,AXL,HT,230
0,ELF,RSR,230
0,BTG,QNT,230
0,HIVE,TWT,230
0,AXL,FLOKI,230
0,AKT,BTT,230
0,BLUR,WBTC,230
0,BTC,TON,230
0,MAGIC,MKR,230
0,SSV,TOMO,230
0,DAO,ICX,230
0,MX,OP,230
0,JASMY,MX,230
0,HNT,SFP,230
0,BLUR,RPL,230
0,AGIX,HNT,230
0,DAO,USTC,230
0,BSV,TRX,230
0,GNO,XDC,230
0,CSPR,GAL,230
0,BLUR,CELR,230
0,AMP,QNT,230
0,BONE,USDP,230
0,DAO,GLMR,230
0,BLUR,YFI,230
0,BLUR,ETC,230
0,AAVE,XMR,230
0,DAI,ENS,230
0,MOB,NFT,230
0,MAGIC,TOMO,230
0,ADA,AXL,230
0,CKB,KCS,230
0,CRO,DAO,230
0,AXL,ETC,230
0,ANT,KCS,230
0,AKT,GMT,230
0,ELF,SFP,230
0,ANKR,BLUR,230
0,ICX,TUSD,230
0,BLUR,MC,230
0,ETHW,XMR,230
0,ARB,QNT,230
0,AXL,ZEN,230
0,MX,SHIB,230
0,CKB,MOB,230
0,NFT,USTC,230
0,ANT,FET,230
0,THETA,XMR,230
0,XCH,XMR,230
0,KNC,MX,230
0,RUNE,TON,230
0,LSK,MOB,230
0,BLUR,MANA,230
0,FTM,TON,230
0,NFT,XCH,230
0,MX,STORJ,230
0,THETA,USDP,230
0,AXL,QNT,230
0,CKB,HNT,230
0,HT,STG,230
0,LINK,XMR,230
0,LPT,MX,230
0,ELF,XRP,230
0,CHZ,NFT,230
0,MX,TRX,230
0,ANT,XMR,230
0,AVAX,TON,230
0,ANT,UMA,230
0,GAL,XCH,230
0,AXL,SAND,230
0,CRO,XMR,230
0,IMX,XDC,230
0,HNT,USTC,230
0,COMP,USDP,230
0,AKT,VET,230
0,FXS,MOB,230
0,CRO,SSV,230
0,GLM,TOMO,230
0,DGB,USDP,230
0,LINK,USTC,230
0,ENS,XMR,230
0,AXL,SKL,230
0,ANT,XNO,230
0,RPL,XCH,229
0,AKT,FTM,229
0,DAO,QNT,229
0,BONE,WAXP,229
0,DAO,OSMO,229
0,NFT,STX,229
0,BNB,DAO,229
0,JASMY,MOB,229
0,BNB,DAI,229
0,MX,QTUM,229
0,FLOKI,HNT,229
0,BTT,USTC,229
0,MOB,WOO,229
0,ELF,XEC,229
0,AGIX,MX,229
0,RPL,XMR,229
0,LDO,TON,229
0,APE,OKB,229
0,GNO,XMR,229
0,AXL,WAVES,229
0,LUNA,NFT,229
0,MX,TFUEL,229
0,AXL,MAGIC,229
0,AAVE,AXL,229
0,WOO,XCH,229
0,FIL,TUSD,229
0,HT,SNX,229
0,LDO,MKR,229
0,TRX,XMR,229
0,BLUR,CHZ,229
0,HNT,WOO,229
0,ANT,GMX,229
0,GMX,MOB,229
0,AGIX,AKT,229
0,MKR,XDC,229
0,BONE,STX,229
0,ICP,MOB,229
0,BONE,STG,229
0,GUSD,ICP,229
0,BAND,USTC,229
0,BLUR,INJ,229
0,OKB,SSV,229
0,CVX,TON,229
0,DASH,XMR,229
0,BONE,RPL,229
0,AUDIO,XMR,229
0,HT,XCH,229
0,LDO,NFT,229
0,ETC,USDP,229
0,GMT,XMR,229
0,MOB,STPT,229
0,ARB,ZRX,229
0,CRV,USDP,229
0,ARB,RUNE,229
0,APT,TOMO,229
0,DCR,WOO,229
0,FIL,XMR,229
0,DAO,ONT,229
0,STX,XCH,229
0,DAI,IOTX,229
0,ANT,CFX,229
0,BLUR,EOS,229
0,GMX,XMR,229
0,BLUR,FET,229
0,AMP,CSPR,229
0,GUSD,KDA,229
0,ANT,STX,229
0,BAL,DAO,229
0,SFP,STG,229
0,BLUR,XLM,229
0,ETH,TON,229
0,EGLD,XCH,229
0,BONE,GMX,229
0,DAO,SOL,229
0,CSPR,KAVA,229
0,CSPR,TWT,229
0,ANT,SOL,229
0,SOL,XMR,229
0,BLUR,THETA,229
0,AKT,INJ,229
0,LTC,NFT,229
0,FXS,HT,229
0,MASK,XMR,229
0,IOTX,TON,229
0,GUSD,SAND,229
0,BLUR,SNX,229
0,BSV,DCR,229
0,NFT,OKB,229
0,MASK,TUSD,229
0,BONE,HBAR,229
0,AKT,RVN,229
0,ICX,MX,229
0,NEAR,TUSD,229
0,HT,NFT,229
0,BCH,USDP,229
0,BSV,RNDR,229
0,HIVE,XMR,229
0,ANT,STG,229
0,AKT,UMA,229
0,BONE,JASMY,229
0,AKT,EOS,229
0,ANT,CELO,229
0,APT,BONE,229
0,FLOW,USDP,229
0,ASTR,HT,229
0,BONE,OSMO,229
0,BSV,MKR,229
0,ENS,MX,229
0,BONE,KLAY,229
0,DASH,ELF,229
0,BLUR,GAL,229
0,DAO,HOT,229
0,GUSD,WBTC,229
0,BLUR,GLMR,229
0,IOTX,MOB,229
0,BSV,XMR,229
0,DAO,KLAY,229
0,TWT,USTC,229
0,NEXO,NFT,229
0,MKR,NEXO,229
0,FET,HT,229
0,ANT,EGLD,229
0,TON,XMR,228
0,MX,T,228
0,AAVE,USDP,228
0,GT,USTC,228
0,AXL,LPT,228
0,FTM,USDP,228
0,LUNC,NEXO,228
0,AXL,LRC,228
0,AKT,GMX,228
0,AGIX,USTC,228
0,BTG,OKB,228
0,BCH,BLUR,228
0,FXS,XCH,228
0,MX,XEM,228
0,MX,WOO,228
0,MX,WAXP,228
0,BTC,USDP,228
0,AUDIO,BLUR,228
0,1INCH,USDP,228
0,GLMR,USTC,228
0,ANT,SNX,228
0,RBN,ZIL,228
0,BONE,GAL,228
0,RSR,XCH,228
0,CKB,NFT,228
0,BLUR,NEAR,228
0,AXL,LUNA,228
0,ARB,HOT,228
0,TON,WAVES,228
0,CRO,TUSD,228
0,BLUR,ZEN,228
0,ELF,UMA,228
0,ELF,LINK,228
0,RBN,WOO,228
0,RBN,WBTC,228
0,LSK,XMR,228
0,RUNE,USDP,228
0,TRX,TWT,228
0,AXL,MASK,228
0,FLR,WBTC,228
0,ANT,XLM,228
0,CRO,NFT,228
0,RBN,SOL,228
0,RBN,SHIB,228
0,FXS,RNDR,228
0,CFX,HT,228
0,BTC,DAI,228
0,CHZ,XMR,228
0,GLM,XMR,228
0,BLUR,KAVA,228
0,BONE,FXS,228
0,NFT,XRP,228
0,LRC,RBN,228
0,AXL,WBTC,228
0,APE,GUSD,228
0,BONE,SFP,228
0,ARB,SHIB,228
0,AAVE,TON,228
0,INJ,SSV,228
0,DAO,QTUM,228
0,AKT,STX,228
0,ICP,MX,228
0,AKT,CRV,228
0,NFT,SFP,228
0,PUNDIX,USTC,228
0,DAO,KSM,228
0,AXL,XEM,228
0,ANT,DAO,228
0,ARB,ZIL,228
0,AKT,CTSI,228
0,HNT,XCH,228
0,SNX,TON,228
0,BICO,MX,228
0,AXL,ZIL,228
0,ANT,LSK,228
0,FXS,HNT,228
0,BORA,HNT,228
0,ENJ,TUSD,228
0,GNO,RBN,228
0,MX,STPT,228
0,MX,STX,228
0,DAO,DOGE,228
0,RNDR,USTC,228
0,CSPR,DYDX,228
0,THETA,TON,228
0,GUSD,ROSE,228
0,SXP,USDP,228
0,TOMO,XNO,228
0,BONE,PYR,228
0,ARB,OKB,228
0,FLUX,USDP,228
0,MX,RPL,228
0,EGLD,MX,228
0,BLUR,ETH,228
0,ANT,MKR,228
0,ARB,UNI,228
0,AXL,STPT,228
0,AKT,BSV,228
0,ARB,COMP,227
0,BCH,TUSD,227
0,DCR,STX,227
0,ANT,KLAY,227
0,FTM,XDC,227
0,ARB,PUNDIX,227
0,LUNC,MOB,227
0,BTG,TOMO,227
0,LUNA,XMR,227
0,ARB,KCS,227
0,ATOM,AXL,227
0,AKT,MOB,227
0,SKL,USDP,227
0,JASMY,XMR,227
0,BLUR,SFP,227
0,AKT,MKR,227
0,ETHW,RBN,227
0,GRT,USDP,227
0,MX,THETA,227
0,DCR,HT,227
0,NEXO,TON,227
0,MOB,XEC,227
0,MX,UMA,227
0,SHIB,USDP,227
0,MOB,OKB,227
0,MX,RSR,227
0,DGB,XDC,227
0,CRV,DAI,227
0,DCR,MX,227
0,LUNC,SSV,227
0,AXL,BTC,227
0,DAO,SAND,227
0,ETC,TON,227
0,ARB,SNT,227
0,KAVA,XMR,227
0,QNT,SFP,227
0,HIVE,TON,227
0,BTT,DAO,227
0,INJ,OKB,227
0,ETC,TUSD,227
0,ETH,USDP,227
0,GLMR,MX,227
0,APE,BLUR,227
0,AXL,CRO,227
0,KCS,XDC,227
0,DCR,EGLD,227
0,INJ,LEO,227
0,MOB,NEXO,227
0,AXL,CHZ,227
0,DAO,OCEAN,227
0,RBN,RUNE,227
0,BTC,RBN,227
0,SC,USTC,227
0,MOB,STX,227
0,DGB,RBN,227
0,BLUR,UMA,227
0,FLOKI,MOB,227
0,OKB,USTC,227
0,STORJ,TUSD,227
0,AXL,FLUX,227
0,GUSD,YFI,227
0,AXL,FTM,227
0,ELF,LUNC,227
0,GAL,TWT,227
0,TON,TRX,227
0,BLUR,CAKE,227
0,STORJ,XCH,227
0,ANT,OSMO,227
0,USDP,XTZ,227
0,GT,RBN,227
0,HIVE,SFP,227
0,APT,MOB,227
0,AAVE,ARB,227
0,AKT,COMP,227
0,ANT,TRX,227
0,BAL,USDP,227
0,STX,XMR,227
0,ANT,FLOKI,227
0,BONE,TRX,227
0,AXL,IOST,227
0,AGIX,TRX,227
0,FLOKI,USTC,227
0,GRT,XMR,227
0,LPT,XCH,227
0,UNI,XMR,227
0,GUSD,XTZ,227
0,AXL,NEO,227
0,ACH,XMR,227
0,EGLD,MOB,227
0,BONE,JST,227
0,ELF,OP,227
0,CELR,USDP,227
0,AVAX,AXL,227
0,COMP,MX,227
0,BONE,CVX,227
0,SOL,USDP,227
0,DAO,MATIC,227
0,MINA,XMR,227
0,HT,INJ,227
0,DAI,WBTC,227
0,1INCH,BLUR,227
0,CVX,ELF,227
0,ALGO,ARB,227
0,AXL,SNT,227
0,AMP,HNT,227
0,BLUR,KSM,227
0,MKR,MX,227
0,AKT,AXS,227
0,BONE,LUNA,227
0,SSV,TWT,227
0,FLR,GT,227
0,DAO,IOTX,227
0,MIOTA,TON,227
0,ENS,RBN,227
0,AKT,FLOKI,226
0,MOB,XRP,226
0,ELF,TOMO,226
0,INJ,USTC,226
0,DCR,INJ,226
0,LUNA,RBN,226
0,FIL,RBN,226
0,BLUR,HIVE,226
0,ARB,ONT,226
0,BLUR,LRC,226
0,ARB,BNB,226
0,ACH,HT,226
0,DAO,EOS,226
0,AGIX,MOB,226
0,FXS,LSK,226
0,MX,OCEAN,226
0,LUNC,STG,226
0,AKT,OP,226
0,CHZ,ELF,226
0,BUSD,TUSD,226
0,BUSD,DAI,226
0,LEO,SAND,226
0,BLUR,ONE,226
0,EOS,TUSD,226
0,DAO,TON,226
0,BAT,BLUR,226
0,KCS,MOB,226
0,BLUR,JST,226
0,AAVE,TUSD,226
0,BSV,NEXO,226
0,JST,MX,226
0,BLUR,BSV,226
0,AKT,BCH,226
0,AR,BLUR,226
0,CAKE,TUSD,226
0,BONE,ELF,226
0,DAO,LINK,226
0,FLUX,TUSD,226
0,ASTR,DAO,226
0,BLUR,GMX,226
0,ELF,XNO,226
0,BLUR,FLOW,226
0,QNT,RBN,226
0,BTT,STG,226
0,BLUR,CVX,226
0,DAO,DGB,226
0,MX,SC,226
0,AKT,LPT,226
0,CSPR,ELF,226
0,AXL,ONE,226
0,AXL,ONT,226
0,DAO,XLM,226
0,RSR,XMR,226
0,MATIC,RBN,226
0,USDP,ZRX,226
0,AXL,SOL,226
0,AXL,DASH,226
0,1INCH,DAO,226
0,AKT,AMP,226
0,AKT,JST,226
0,APE,USDP,226
0,CHZ,GUSD,226
0,BLUR,GMT,226
0,BLUR,LDO,226
0,ANT,HNT,226
0,SFP,XMR,226
0,AKT,STG,226
0,BLUR,ILV,226
0,AXL,SHIB,226
0,ELF,SNX,226
0,ELF,INJ,226
0,BLUR,OP,226
0,HT,RBN,226
0,ELF,ZEC,226
0,SFP,USTC,226
0,CSPR,SFP,226
0,AXL,MATIC,226
0,BONE,CSPR,226
0,MOB,UMA,226
0,STG,TRX,226
0,LUNC,MX,226
0,DYDX,MOB,226
0,ASTR,HNT,226
0,ALGO,DAI,226
0,TON,ZEC,226
0,ARB,SUSHI,226
0,BLUR,KNC,226
0,TUSD,XLM,226
0,LINK,TON,226
0,DAO,PUNDIX,226
0,RBN,XDC,226
0,NEXO,XMR,225
0,ARB,NEO,225
0,CSPR,MX,225
0,DAO,MANA,225
0,AR,DAO,225
0,NFT,OCEAN,225
0,CELO,USTC,225
0,NEXO,XCH,225
0,EGLD,XMR,225
0,KNC,TON,225
0,AXL,DYDX,225
0,FLOW,TUSD,225
0,APT,XMR,225
0,AXL,SXP,225
0,BSV,MOB,225
0,DAO,LTC,225
0,ELF,NEXO,225
0,CAKE,MX,225
0,AGIX,BLUR,225
0,HT,MAGIC,225
0,SXP,XDC,225
0,JST,USDP,225
0,ASTR,MX,225
0,ALGO,FLR,225
0,AXL,ZRX,225
0,AKT,CHZ,225
0,NFT,STG,225
0,GUSD,HOT,225
0,RBN,UMA,225
0,DAO,MIOTA,225
0,TON,ZIL,225
0,ANT,OKB,225
0,ONE,USDP,225
0,STG,USTC,225
0,BAT,GUSD,225
0,DAO,HBAR,225
0,LUNC,TOMO,225
0,DYDX,RBN,225
0,AKT,XNO,225
0,AKT,XRP,225
0,AXL,ZEC,225
0,BLUR,SSV,225
0,TWT,USDP,225
0,GALA,RBN,225
0,GRT,TUSD,225
0,RPL,USTC,225
0,AXL,KSM,225
0,LUNA,USDP,225
0,STPT,USTC,225
0,BLUR,RVN,225
0,ONT,TON,225
0,AKT,FET,225
0,BTG,SFP,225
0,ADA,GUSD,225
0,BNB,TUSD,225
0,ADA,DAI,225
0,MOB,TRX,225
0,ELF,STG,225
0,CVX,DAI,225
0,NEAR,USDP,225
0,GMX,TON,225
0,GUSD,MANA,225
0,BTC,XDC,225
0,SUSHI,TON,225
0,BAT,TON,225
0,TON,VET,225
0,HNT,TRX,225
0,AGIX,HT,225
0,TFUEL,XDC,225
0,AXL,UMA,225
0,DCR,XDC,225
0,ARB,ICX,225
0,RBN,ROSE,225
0,ANKR,DAO,225
0,CTSI,DAO,225
0,USDP,WBTC,225
0,AXL,CSPR,225
0,CSPR,XDC,225
0,AKT,USTC,225
0,LEO,XLM,225
0,APE,LEO,225
0,BAND,DAO,225
0,MX,XRP,225
0,GUSD,ONT,225
0,BICO,DAO,225
0,AKT,CSPR,225
0,APT,SSV,225
0,ACH,BONE,225
0,HIVE,MX,224
0,BLUR,XEC,224
0,ARB,ICP,224
0,RBN,ZEN,224
0,BONE,TOMO,224
0,PYR,TUSD,224
0,AXL,XTZ,224
0,FLOKI,MX,224
0,BLUR,LUNA,224
0,BAL,RBN,224
0,WBTC,XDC,224
0,TFUEL,TON,224
0,ARB,SOL,224
0,RBN,UNI,224
0,BSV,USDD,224
0,BTG,TRX,224
0,AMP,OCEAN,224
0,AXL,NEAR,224
0,BCH,MX,224
0,RUNE,TUSD,224
0,BONE,LSK,224
0,BLUR,MASK,224
0,ARB,XEM,224
0,ETHW,TUSD,224
0,SXP,TUSD,224
0,ARB,STORJ,224
0,ARB,STX,224
0,AXS,TUSD,224
0,RBN,YFI,224
0,BLUR,TRX,224
0,ENS,GUSD,224
0,BTG,NEXO,224
0,CAKE,DAI,224
0,HNT,XMR,224
0,QTUM,TON,224
0,EOS,GUSD,224
0,ARB,OCEAN,224
0,HNT,XNO,224
0,KAVA,MX,224
0,BLUR,TWT,224
0,ALGO,GUSD,224
0,EOS,TON,224
0,BONE,MOB,224
0,BLUR,SOL,224
0,AXL,MANA,224
0,T,USDD,224
0,ANT,GLMR,224
0,CELO,RBN,224
0,AXS,DAO,224
0,ARB,DASH,224
0,ENS,USDP,224
0,AXL,OP,224
0,AXL,VET,224
0,FXS,USTC,224
0,FLR,LTC,224
0,FTM,TUSD,224
0,FTM,GUSD,224
0,AVAX,USDP,224
0,AXL,BSV,224
0,AXL,BCH,224
0,AXL,BNB,224
0,TON,XRP,224
0,DAO,DYDX,224
0,CSPR,MAGIC,224
0,CKB,XCH,224
0,AVAX,DAI,224
0,DAO,RNDR,224
0,GALA,TUSD,224
0,DAO,RSR,224
0,DAO,NEO,224
0,AKT,NEXO,224
0,XDC,XEC,224
0,MKR,XCH,224
0,DYDX,TUSD,224
0,DAI,SFP,224
0,NFT,TOMO,224
0,DAO,SNT,224
0,MAGIC,USTC,224
0,GMT,RBN,224
0,GALA,TON,224
0,DAI,SXP,224
0,CSPR,MOB,224
0,AMP,MX,224
0,ATOM,USDP,224
0,ANT,USTC,224
0,DAO,FET,224
0,TUSD,ZRX,224
0,ILV,XDC,224
0,ASTR,BONE,224
0,AKT,BAND,224
0,BLUR,EGLD,224
0,MAGIC,TON,224
0,USDP,XNO,224
0,ICX,USDP,224
0,DOT,RBN,224
0,AGIX,TOMO,224
0,AXL,IMX,224
0,GLMR,TON,224
0,TON,USDP,224
0,DYDX,USDP,224
0,AKT,AR,224
0,NEO,USDP,224
0,AXL,FIL,224
0,AVAX,GUSD,224
0,HT,OCEAN,224
0,AXL,FLOW,224
0,DOGE,TUSD,224
0,LINK,USDP,224
0,DOGE,TON,224
0,MOB,USTC,224
0,CTSI,FLR,224
0,ATOM,FLR,223
0,STPT,TON,223
0,DAO,GMT,223
0,ARB,LINK,223
0,CVX,TUSD,223
0,RBN,RVN,223
0,RBN,RSR,223
0,KLAY,TUSD,223
0,LRC,TON,223
0,AXL,DGB,223
0,BNB,XMR,223
0,RBN,TFUEL,223
0,DAI,ETC,223
0,TON,XEM,223
0,RBN,SXP,223
0,FLR,XMR,223
0,CRO,RBN,223
0,ANT,QNT,223
0,BAL,TUSD,223
0,AKT,PYR,223
0,GUSD,ZIL,223
0,ICP,USDP,223
0,XDC,XLM,223
0,DOT,GUSD,223
0,ICP,TUSD,223
0,AGIX,ARB,223
0,ELF,TWT,223
0,IOTX,TUSD,223
0,BLUR,CKB,223
0,DAO,GRT,223
0,DAI,GMX,223
0,BNB,GUSD,223
0,TON,TWT,223
0,TUSD,UNI,223
0,ARB,SNX,223
0,TON,WAXP,223
0,DAO,JST,223
0,GUSD,VET,223
0,OSMO,XMR,223
0,IMX,USDP,223
0,FLR,GLMR,223
0,BLUR,MAGIC,223
0,ALGO,AXL,223
0,AKT,ASTR,223
0,BONE,RBN,223
0,BLUR,GALA,223
0,ARB,IOST,223
0,DAO,FLOW,223
0,KDA,TON,223
0,BLUR,GUSD,223
0,SHIB,TON,223
0,ACH,DAI,223
0,KNC,TUSD,223
0,HT,SFP,223
0,MAGIC,MX,223
0,KNC,XMR,223
0,BCH,XMR,223
0,DAO,OKB,223
0,USDP,VET,223
0,HNT,TWT,223
0,ARB,XRP,223
0,ELF,MASK,223
0,DASH,TON,223
0,HT,TOMO,223
0,DAO,RPL,223
0,LTC,TON,223
0,AXL,PYR,223
0,AXL,RSR,223
0,MOB,RPL,223
0,JASMY,TON,223
0,MX,PLA,223
0,AMP,USTC,223
0,CFX,TON,223
0,BLUR,WAVES,223
0,LUNC,USDP,223
0,LINK,RBN,223
0,FTM,RBN,223
0,AKT,XCH,223
0,AXL,QTUM,223
0,APT,ELF,223
0,GNO,TUSD,223
0,BTC,FLR,223
0,CFX,XMR,223
0,GUSD,MINA,223
0,GUSD,SHIB,223
0,MOB,TWT,223
0,DAO,STPT,223
0,AXL,SNX,223
0,AXL,RNDR,223
0,HT,USTC,223
0,KCS,RBN,223
0,AKT,MAGIC,223
0,HNT,MX,223
0,ILV,USDP,223
0,BSV,ELF,223
0,ARB,AVAX,223
0,DCR,STG,223
0,BTG,FXS,223
0,TUSD,WOO,223
0,ANT,NFT,222
0,FLOW,RBN,222
0,FLR,MATIC,222
0,CSPR,TUSD,222
0,AXL,IOTX,222
0,FLOW,USDD,222
0,KSM,USDP,222
0,AKT,APT,222
0,BONE,NFT,222
0,SSV,TON,222
0,BLUR,CFX,222
0,GAL,GUSD,222
0,AXL,KNC,222
0,BONE,CAKE,222
0,DAO,MKR,222
0,ONE,XDC,222
0,FLR,MIOTA,222
0,SNX,USDP,222
0,BONE,GUSD,222
0,ANT,SNT,222
0,HBAR,RBN,222
0,LINK,TUSD,222
0,CVX,RBN,222
0,BONE,DAO,222
0,FIL,FLR,222
0,SFP,XCH,222
0,DAO,XNO,222
0,TON,ZRX,222
0,PLA,XMR,222
0,AMP,STG,222
0,PLA,TON,222
0,ENS,TON,222
0,CHZ,USDP,222
0,FLR,XEM,222
0,AXL,RPL,222
0,ANT,TON,222
0,DAO,XCH,222
0,CSPR,XMR,222
0,SXP,USTC,222
0,PUNDIX,TON,222
0,ANT,SSV,222
0,INJ,XMR,222
0,GUSD,RVN,222
0,HBAR,XDC,222
0,ONE,RBN,222
0,GT,TON,222
0,CFX,RBN,222
0,DAI,GALA,222
0,BNB,RBN,222
0,AXL,MC,222
0,TUSD,XRP,222
0,ANT,ELF,222
0,STPT,XDC,222
0,DAO,SSV,222
0,ARB,MIOTA,222
0,DAO,SNX,222
0,GUSD,IOST,222
0,ROSE,TON,222
0,CRO,USDP,222
0,AXL,BTT,222
0,AXL,YFI,222
0,MOB,SFP,222
0,1INCH,TON,222
0,GRT,RBN,222
0,ETC,RBN,222
0,MOB,XCH,222
0,ARB,TWT,222
0,HT,MX,222
0,ANT,MAGIC,222
0,MX,XEC,222
0,MOB,TOMO,222
0,ARB,MATIC,222
0,APT,BTG,222
0,ATOM,DAI,222
0,LRC,XDC,222
0,BLUR,STG,222
0,T,XDC,222
0,QNT,XDC,222
0,CSPR,INJ,222
0,ACH,BLUR,222
0,CKB,XMR,222
0,RBN,XTZ,222
0,ARB,MASK,222
0,ATOM,TON,222
0,RBN,SKL,222
0,FLR,OKB,222
0,RSR,TON,222
0,BONE,EOS,222
0,COMP,DAI,222
0,DAO,ENS,222
0,ELF,MKR,222
0,CSPR,NFT,222
0,EOS,USDP,222
0,XDC,ZEN,222
0,AMP,BLUR,222
0,AKT,OCEAN,222
0,ARB,GRT,222
0,ANT,GLM,222
0,DGB,USTC,222
0,CELO,XDC,222
0,RBN,WAXP,222
0,BTG,OCEAN,222
0,DCR,TON,222
0,ARB,SAND,222
0,TOMO,TON,222
0,ARB,RPL,222
0,XMR,XRP,222
0,RBN,SUSHI,222
0,GALA,USDP,222
0,HT,SSV,221
0,AMP,ANT,221
0,DAO,MX,221
0,AKT,CORE,221
0,BLUR,PYR,221
0,ANKR,TUSD,221
0,CRV,TON,221
0,AKT,DAO,221
0,TUSD,VET,221
0,HIVE,TUSD,221
0,AR,TUSD,221
0,NEAR,TON,221
0,APE,MX,221
0,BUSD,ETH,221
0,T,TUSD,221
0,MANA,USDP,221
0,ARB,DYDX,221
0,ARB,ELF,221
0,FLOW,TON,221
0,RBN,ZRX,221
0,ARB,ENJ,221
0,CRO,XDC,221
0,FLOKI,TON,221
0,BONE,OKB,221
0,MX,TOMO,221
0,GUSD,STX,221
0,APE,AXL,221
0,PLA,RBN,221
0,GUSD,LRC,221
0,ARB,BTC,221
0,LUNC,TON,221
0,PEPE,RPL,221
0,BAND,USDP,221
0,ADA,USDP,221
0,ANT,HT,221
0,CELR,TON,221
0,ARB,PYR,221
0,ONE,TON,221
0,ONT,USDP,221
0,CELO,TON,221
0,USDP,ZIL,221
0,AXL,NFT,221
0,ARB,QTUM,221
0,AKT,TOMO,221
0,HOT,USDP,221
0,ENJ,LEO,221
0,TON,YFI,221
0,FXS,MX,221
0,1INCH,RBN,221
0,AXL,SSV,221
0,ADA,TUSD,221
0,AXL,ROSE,221
0,CKB,RBN,221
0,DAI,MINA,221
0,AUDIO,TUSD,221
0,GNO,USDP,221
0,ROSE,XDC,221
0,LUNC,TUSD,221
0,DAI,ETH,221
0,FLR,XLM,221
0,FLR,NEO,221
0,GMX,GUSD,221
0,FLR,SFP,221
0,AGIX,AXL,221
0,ARB,FXS,221
0,BLUR,GLM,221
0,BLUR,XMR,221
0,RBN,THETA,221
0,ATOM,RBN,221
0,DAI,USDC,221
0,MIOTA,TUSD,221
0,FLR,PYR,221
0,AMP,MOB,221
0,DAI,LRC,221
0,RBN,XLM,221
0,AXL,DOGE,221
0,BLUR,CRO,221
0,DAO,HIVE,221
0,BLUR,CSPR,221
0,FLR,KCS,221
0,CTSI,USDP,221
0,CAKE,XDC,221
0,DAI,WOO,221
